lat,long,nombre_act,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,edificio,edificio_e,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,AGEB_int,geohash5km,tipoUniEco,fecha_alta
25.78517864,-100.5700557,Restaurantes con servicio de preparación de tacos y tortas,RESTAURANTE SIN NOMBRE,RESTAURANTE SIN NOMBRE ,0 a 5 personas,CALLE,HIERRO,,,COLONIA,VILLAS DEL ALCALI,,,,66003,19,NuevoLeon,18,García,1,García                                                                                                        ,1135,20,1.90E+12,9u86x,Fijo,2021-05
25.66702041,-100.3140048,Restaurantes con servicio de preparación de tacos y tortas,SNACK TACOS LEO,,0 a 5 personas,ANDADOR,HERMENEGILDO GALEANA,,,COLONIA,ZONA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1741,6,1.90E+12,9u8dj,Fijo,2010-07
25.72408206,-100.1890739,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLO FRITO,POLLO FRITO ,0 a 5 personas,CALLE,RIO GRANDE,,,COLONIA,CAÑADA BLANCA,,,,67114,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,957,56,1.90E+12,9u8f2,Fijo,2020-11
25.75362166,-100.2777242,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",THREE LITTLE CHICKS,,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,,,COLONIA,MIRAFLORES 4 SECTOR,,,,NA,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,138A,33,190460001138A,9u8dw,Fijo,2021-11
25.70863888,-100.1738741,Restaurantes con servicio de preparación de tacos y tortas,TACOS A VAPOR,,0 a 5 personas,CALLE,MARIA DE JESUS ELIZONDO,,,COLONIA,SEBASTIAN ELIZONDO 2DO SECT,,,,66649,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,367,22,1.90E+12,9u8f2,Semifijo,2019-11
25.74766522,-100.3486664,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",JUGOS SIN NOMBRE,,0 a 5 personas,CALLE,EMILIANO ZAPATA,,,COLONIA,VALLE DE SANTA LUCIA,,,,64230,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,118,12,1.90E+12,9u8dk,Fijo,2019-11
25.79135115,-100.463472,Restaurantes con servicio de preparación de tacos y tortas,RESTAURANTE CON SERVICIO DE PREPARACION DE TACOS Y TORTAS SIN NOMBRE,,0 a 5 personas,CALLE,CADMIO,,,COLONIA,FRACCIONAMIENTO LOS PARQUES,,,,66023,19,NuevoLeon,18,García,234,Los Parques                                                                                                   ,1830,25,1.90E+12,9u8d9,Fijo,2019-11
25.68703933,-100.1930593,Restaurantes con servicio de preparación de tacos y tortas,TACOS,,0 a 5 personas,AVENIDA,GENERAL PLUTARCO ELIAS CALLES,,,COLONIA,NUEVA JOYA,,,,67169,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1067,47,1.90E+12,9u8f0,Fijo,2019-11
25.7383039,-100.3834535,Servicios de preparación de otros alimentos para consumo inmediato,ELOTES EL GRANITO,,0 a 5 personas,CALLE,SEGURIDAD SOCIAL,,,COLONIA,HACIENDA MITRAS,,,,64340,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3470,3,1.90E+12,9u8d7,Fijo,2019-11
25.96257897,-100.1516225,Restaurantes con servicio de preparación de tacos y tortas,TACOS CHANO,,0 a 5 personas,CALLE,LOS TULIPANES,,,FRACCIONAMIENTO,BELLA VISTA,,,,65550,19,NuevoLeon,12,Ciénega de Flores,1,Ciénega de Flores                                                                                             ,398,15,1.90E+12,9u8g8,Fijo,2019-11
25.73667722,-100.3346642,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCUELA PRIMARIA GENERAL FELIPE ANGELES TURNO MATUTINO ECOES,,0 a 5 personas,CALLE,BERNABE GONZALEZ,,,COLONIA,TOPO CHICO,,,,64260,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,315,15,1.90E+12,9u8dk,Semifijo,2019-11
25.68561274,-100.2789448,Restaurantes con servicio de preparación de tacos y tortas,TACOS EL LIMON,,0 a 5 personas,CALLE,CONSTITUYENTES DEL 57,,,COLONIA,MADERO,,,,64130,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1385,31,1.90E+12,9u8dn,Fijo,2014-12
25.65928016,-100.2272309,"Bares, cantinas y similares",NORESTE GRILL,GASTRONOMICA NG SA DE CV,0 a 5 personas,AVENIDA,ELOY CAVAZOS,,,COLONIA,CAMINO REAL,,,,67170,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1993,35,1.90E+12,9u89z,Fijo,2022-11
25.63549085,-100.127749,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE MALTEADAS,,0 a 5 personas,AVENIDA,HECTOR CABALLERO,,,COLONIA,HECTOR CABALLERO ESCAMILLA,,,,67250,19,NuevoLeon,31,Juárez,224,Héctor Caballero                                                                                              ,976,10,1.90E+12,9u8cc,Fijo,2019-11
25.64328977,-100.2874235,Restaurantes de autoservicio,MC DONALDS,RESTAURANTES ADMX S DE RL DE CV,31 a 50 personas,AVENIDA,EUGENIO GARZA SADA,,,COLONIA,ALTAVISTA,,,,64840,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2097,28,1.90E+12,9u89v,Fijo,2010-07
25.67271517,-100.4650078,Servicios de preparación de otros alimentos para consumo inmediato,CLUB DE NUTRICION,,0 a 5 personas,AVENIDA,JOSE MARIA MORELOS Y PAVON,,,COLONIA,IXTLERA,,,,66350,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,901,3,1.90E+12,9u8d1,Fijo,2014-12
25.27352685,-100.0167228,Restaurantes con servicio de preparación de pescados y mariscos,MARISCOS DON ARTURO,,0 a 5 personas,CALLE,CARRETERA NACIONAL,,,RESIDENCIAL,BAUDILIO SILVA,,,,67350,19,NuevoLeon,4,Allende,1,Ciudad de Allende                                                                                             ,146,63,1.90E+12,9u2zu,Fijo,2010-07
25.72236663,-100.181379,Servicios de preparación de otros alimentos para consumo inmediato,TAMALERIA,,0 a 5 personas,AVENIDA,MIXCOAC,,,COLONIA,CAÑADA BLANCA,,,,67114,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,957,30,1.90E+12,9u8f2,Fijo,2019-11
25.64020675,-100.3158532,Restaurantes de autoservicio,MC DONALDS,RESTAURANTES ADMX S DE RL DE CV,31 a 50 personas,AVENIDA,PASEO NARANJO,,,COLONIA,ORIENTE,CENTRO Y PLAZA COMERCIAL,,,66869,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2468,25,1.90E+12,9u89v,Fijo,2010-07
25.74485072,-100.1814238,Restaurantes con servicio de preparación de tacos y tortas,LOS TAQUECOS,,0 a 5 personas,BOULEVARD,JULIAN TREVIÑO ELIZONDO,,,COLONIA,VALLE DE HUINALA,,,,66634,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,598,1,1.90E+12,9u8f2,Fijo,2019-11
25.19032559,-99.83181887,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",VITEBRO S PIZZA,,0 a 5 personas,CALLE,BUSTAMANTE,,,CIUDAD,MONTEMORELOS,,,,67500,19,NuevoLeon,38,Montemorelos,1,Montemorelos                                                                                                  ,356,11,1.90E+12,9u3p2,Fijo,2010-07
25.17781155,-99.83582517,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS ASADOS EL GABY,,0 a 5 personas,CALLE,CALLE AL EDEN,,,COLONIA,BARRIO PUENTE AMARILLO,,,,67535,19,NuevoLeon,38,Montemorelos,1,Montemorelos                                                                                                  ,676,33,1.90E+12,9u3p0,Fijo,2019-11
25.68049119,-100.2912382,Restaurantes con servicio de preparación de tacos y tortas,PUESTO DE TACOS EL OAXACO,,0 a 5 personas,CALLE,FERNANDO MONTES DE OCA,EDIFICIO SIN NOMBRE,PISO 1,COLONIA,OBRERA,,,,64010,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1582,42,1.90E+12,9u8dj,Semifijo,2010-07
25.71974614,-100.2353424,Restaurantes con servicio de preparación de antojitos,ANTOJITOS DAY,,0 a 5 personas,AVENIDA,ROMULO GARZA,,,COLONIA,INDUSTRIAS DEL VIDRIO,,,,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1197,29,1.90E+12,9u8dr,Fijo,2014-12
25.6717328,-100.4235787,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA EL YONCAS,,0 a 5 personas,CALLE,PADRE MIER,,,COLONIA,LA FAMA,,,,66100,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,579,8,1.90E+12,9u8d4,Semifijo,2019-11
25.02599619,-100.549213,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANT LA MORENA,,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,LOCALIDAD,SAN RAFAEL,,,,67865,19,NuevoLeon,17,Galeana,153,San Rafael                                                                                                    ,74,28,1.90E+12,9u2qr,Fijo,2019-11
25.67511258,-100.23519,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCOLAR MATUTINO,,0 a 5 personas,CALLE,VILLA DEL CARMEN,,,FRACCIONAMIENTO,LAS VILLAS,,,,67170,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2506,1,1.90E+12,9u8dp,Fijo,2010-07
25.6407882,-100.2816367,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,SUSHI,SASTRONOMIA BARCAL SR DE CV,6 a 10 personas,AVENIDA,ALFONSO REYES,,,COLONIA,ALTA VISTA,,,,64810,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,210A,41,190390001210A,9u89y,Fijo,2010-07
25.72552155,-100.1997709,Servicios de preparación de otros alimentos para consumo inmediato,TAMALES MARUCA,,0 a 5 personas,CALLE,BORO,,,FRACCION,LOS CRISTALES 2DO SECTOR,,,,67117,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2440,16,1.90E+12,9u8dr,Fijo,2014-12
25.69529672,-100.1054632,Restaurantes con servicio de preparación de tacos y tortas,TACOS LAS COMADRES,,0 a 5 personas,AVENIDA,SAN REMO,,,FRACCIONAMIENTO,LOS PUERTOS 3 SECTOR,,,,67258,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,1847,3,1.90E+12,9u8f4,Semifijo,2019-11
25.62679414,-100.1695998,Restaurantes con servicio de preparación de antojitos,GORDITAS MARY,,0 a 5 personas,CALLE,LOS FRESNOS,,,AMPLIACION,RANCHO VIEJO,,,,67250,19,NuevoLeon,31,Juárez,45,Jardines de la Silla (Jardines)                                                                               ,891,15,1.90E+12,9u8cb,Semifijo,2014-12
25.6707111,-100.2991947,Restaurantes con servicio de preparación de tacos y tortas,TORTAS DE LA BARDA,,0 a 5 personas,CALLE,FLORENCIO ANTILLON,,,COLONIA,ZONA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1703,12,1.90E+12,9u8dj,Fijo,2014-12
25.61246304,-100.2713204,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",PUESTO ESCOLAR ESC. SEC. ESTATAL 85 DR ALFREDO PIÑEYRO L,,0 a 5 personas,AVENIDA,EUGENIO GARZA SADA,,,COLONIA,MEDEROS,,,,64950,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3767,5,1.90E+12,9u89w,Fijo,2010-07
25.45247865,-100.163745,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANT MARTINEZ,,6 a 10 personas,CALLE,CARRETERA NACIONAL,,,COLONIA,CONDADO DE ASTURIAS,,,,67300,19,NuevoLeon,49,Santiago,1,Santiago                                                                                                      ,260,9,1.90E+12,9u8bb,Fijo,2014-12
25.58492521,-99.99507365,Restaurantes con servicio de preparación de tacos y tortas,TACOS JAVIER Y YOLA,,0 a 5 personas,CALLE,PINO SUAREZ,,,COLONIA,CENTRO,,,,67480,19,NuevoLeon,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,496,25,1.90E+12,9u8cs,Fijo,2014-12
25.9345674,-100.363717,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",LITTLE LUIGI S PIZZA,,0 a 5 personas,CALLE,FRANCISCO I. MADERO,,,COLONIA,EL CARMEN CENTRO,,,,66550,19,NuevoLeon,10,El Carmen,1,Carmen                                                                                                        ,54,24,1.90E+12,9u8es,Fijo,2019-11
25.65916955,-100.1809067,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",HAMBURGUESAS Y BURRITOS JMX,,0 a 5 personas,CALLE,ANTONIO L. RODRIGUEZ,,,COLONIA,ROBLES DE SANTA MARIA,,,,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1635,41,1.90E+12,9u8cb,Semifijo,2019-11
25.68215255,-100.1743729,Restaurantes que preparan otro tipo de alimentos para llevar,DANYS BURGER,,0 a 5 personas,CALLE,RIO RIHN,,,COLONIA,DOS RIOS 14 AVO SECTOR,,,,67134,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2652,23,1.90E+12,9u8f0,Fijo,2019-11
25.65274999,-100.2766769,Restaurantes con servicio de preparación de tacos y tortas,TAQUEANDO ANDO,EMPRESAS HERVAR SA DE CV,6 a 10 personas,AVENIDA,REVOLUCION,CENTRO Y PLAZA COMERCIAL,PISO 1,COLONIA,LADRILLERA,CENTRO Y PLAZA COMERCIAL,NUEVO SUR,2703,64830,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,445A,4,190390001445A,9u89y,Fijo,2019-11
25.76722315,-100.2547436,Restaurantes con servicio de preparación de tacos y tortas,TACOS TONY,,0 a 5 personas,CALLE,CALLE DEL OLMO,,,FRACCIONAMIENTO,FRACC ENRAMADA 6TO SECT,,,,66635,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1064,7,1.90E+12,9u8dw,Semifijo,2019-11
25.73827808,-100.1708715,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",EL POLLON DE HUINALA,,0 a 5 personas,CALLE,PORFIRIO DIAZ,,,COLONIA,RINCON DE HUINALA,,,,66640,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,297,1,1.90E+12,9u8f2,Fijo,2010-07
25.65037722,-100.1986605,Restaurantes con servicio de preparación de tacos y tortas,TACOS MARTA,,0 a 5 personas,CALLE,BRASIL 86,,,COLONIA,MEXICO 86,,,,67194,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2559,3,1.90E+12,9u89z,Semifijo,2019-11
25.66216727,-100.2943537,Restaurantes con servicio de preparación de tacos y tortas,TACOS VAPOR,,0 a 5 personas,CALLE,CUARTA ZONA,,,COLONIA,CARACOL,,,,64810,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1775,33,1.90E+12,9u89v,Fijo,2019-11
25.69316318,-100.4519263,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA DE LA ESCUELA PRIMARIA GENERAL PEDRO J MÉNDEZ TURNO MATUTINO,,0 a 5 personas,CALLE,6 PONIENTE,,,COLONIA,ADOLFO LOPEZ MATEOS,,,,66360,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,475,23,1.90E+12,9u8d4,Fijo,2014-12
26.49843364,-100.4278319,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",AMBURGESAS REVECA,,0 a 5 personas,CALLE,MINA,,,COLONIA,VILLALDAMA CENTRO,,,,65350,19,NuevoLeon,51,Villaldama,1,Ciudad de Villaldama                                                                                          ,150,24,1.91E+12,9u8wd,Fijo,2019-11
